Rooms,Type,Price,Method,Seller,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea
5,h,895000,PI,Barry,07-05-2016,12.6,3020,4,2,2,690,
3,h,657500,S,Barry,07-05-2016,12.6,3020,3,1,1,513,116
4,h,1030000,S,Sweeney,07-05-2016,12.6,3020,4,2,2,803,309
3,h,460000,PI,Douglas,07-11-2016,12.6,3020,3,2,1,119,110
3,h,725000,SP,Melbourne,07-11-2016,12.6,3020,3,1,3,534,
3,h,620000,S,Douglas,07-11-2016,12.6,3020,3,1,1,376,
3,h,460000,S,Douglas,07-11-2016,12.6,3020,3,1,1,306,
2,u,470000,S,Barry,07-11-2016,12.6,3020,2,1,1,234,
3,h,910000,S,Trimson,07-11-2016,12.6,3020,3,1,1,725,
3,h,702000,S,Douglas,10-09-2016,12.6,3020,3,1,1,542,
3,h,580000,S,GL,10-09-2016,12.6,3020,3,1,1,469,
3,u,490000,S,Barry,10-12-2016,12.6,3020,3,1,1,301,115
4,h,890000,S,Sweeney,12-11-2016,12.6,3020,4,1,2,668,127
3,h,675000,S,Bells,13-08-2016,12.6,3020,3,1,1,500,
2,h,425000,S,Barry,14-05-2016,12.6,3020,2,1,1,225,80
3,h,715000,S,YPA,14-05-2016,12.6,3020,3,1,2,558,104
3,h,816000,S,Douglas,15-10-2016,12.6,3020,3,1,1,511,113
2,h,825000,S,Bells,15-10-2016,12.6,3020,2,1,3,580,
3,h,950000,SP,Jas,15-10-2016,12.6,3020,3,1,4,704,
2,u,425500,SP,Barry,15-10-2016,12.6,3020,2,1,0,153,72
3,h,735000,PI,hockingstuart,15-10-2016,12.6,3020,3,1,3,435,
3,h,595000,S,Douglas,15-10-2016,12.6,3020,3,1,1,36,
3,h,735000,S,Bells,15-10-2016,12.6,3020,3,1,1,490,
3,h,610000,S,Barry,16-04-2016,12.6,3020,3,1,0,705,118
3,h,600000,S,Sweeney,16-04-2016,12.6,3020,3,1,1,0,126
3,h,595999,SP,Sweeney,16-07-2016,12.6,3020,3,1,1,750,
2,h,591000,S,Bells,16-07-2016,12.6,3020,2,1,0,210,
3,h,590000,S,Douglas,16-07-2016,12.6,3020,3,1,1,438,
4,h,691000,S,Stockdale,16-07-2016,12.6,3020,4,1,1,521,
3,h,701000,S,Barry,16-07-2016,12.6,3020,3,1,1,550,
2,h,688000,S,Douglas,16-07-2016,12.6,3020,2,1,1,611,
2,h,611000,S,Bells,17-09-2016,12.6,3020,2,1,2,204,77
3,h,655000,S,Bells,17-09-2016,12.6,3020,3,1,1,497,
2,h,551000,S,GL,18-03-2017,12.6,3020,2,1,2,613,
3,h,750000,PI,Douglas,18-03-2017,12.6,3020,3,1,1,483,
4,h,670000,PI,Douglas,18-03-2017,12.6,3020,4,1,1,603,106
4,h,888000,S,Barry,18-03-2017,12.6,3020,4,1,2,562,
3,h,607500,S,Douglas,18-06-2016,12.6,3020,3,1,2,487,
3,h,850000,S,Douglas,18-06-2016,12.6,3020,3,1,2,505,
4,h,590000,S,Barry,18-06-2016,12.6,3020,3,1,1,490,
2,h,555000,S,Barry,18-06-2016,12.6,3020,2,1,1,254,
3,h,605000,S,Barry,19-11-2016,12.6,3020,3,1,1,462,104
4,h,930000,S,Jas,19-11-2016,12.6,3020,4,2,2,504,174
2,u,550000,SP,Jas,19-11-2016,12.6,3020,2,1,1,0,
3,h,880000,S,Bells,19-11-2016,12.6,3020,3,1,3,463,107
3,h,570000,PI,Douglas,19-11-2016,12.6,3020,3,1,2,535,105
3,h,700000,SP,Bells,22-05-2016,12.6,3020,3,1,4,505,75
3,h,571000,S,Barry,22-05-2016,12.6,3020,3,1,2,589,
4,h,835000,S,Bells,22-05-2016,12.6,3020,4,2,2,465,
3,h,625000,S,Douglas,22-08-2016,12.6,3020,3,1,1,459,120
3,h,695000,S,Sweeney,22-08-2016,12.6,3020,3,1,1,616,117
3,h,794000,S,GL,25-02-2017,12.6,3020,3,1,0,426,
3,h,890000,S,Bells,25-02-2017,12.6,3020,3,1,1,668,
3,h,910000,PI,Douglas,25-02-2017,12.6,3020,3,2,2,653,650
3,h,607000,S,YPA,25-02-2017,12.6,3020,3,1,2,563,122
3,h,679500,S,Sweeney,26-07-2016,12.6,3020,3,1,1,351,125
3,t,500000,PI,Douglas,27-06-2016,12.6,3020,3,1,2,224,159
4,h,895000,S,Jas,27-11-2016,12.6,3020,4,2,3,430,144
3,h,762500,S,GL,27-11-2016,12.6,3020,3,1,1,510,
2,h,702000,SP,FN,27-11-2016,12.6,3020,2,1,0,611,
2,t,410000,SP,Barry,28-05-2016,12.6,3020,2,2,2,204,85
2,h,720000,S,Douglas,28-05-2016,12.6,3020,2,1,2,465,
3,h,590000,S,GL,28-05-2016,12.6,3020,3,2,1,286,
3,h,635000,PI,Douglas,28-05-2016,12.6,3020,4,1,1,631,107
3,h,711000,S,Douglas,28-08-2016,12.6,3020,3,1,2,494,
4,h,700000,PI,Douglas,30-07-2016,12.6,3020,4,1,5,650,
2,h,435000,PI,Douglas,30-07-2016,12.6,3020,2,1,1,155,
4,h,1001000,S,Jas,30-07-2016,12.6,3020,2,2,2,581,97
3,h,591500,S,Barry,30-07-2016,12.6,3020,3,1,2,427,
4,h,716000,S,Barry,03-09-2016,13.3,3020,4,1,1,683,
3,h,701000,S,Douglas,04-03-2017,13.3,3020,3,2,0,630,
3,h,555000,SP,Douglas,04-06-2016,13.3,3020,3,1,1,565,
3,h,490000,PI,Douglas,04-06-2016,13.3,3020,3,1,2,541,
3,h,620500,S,Sweeney,04-06-2016,13.3,3020,3,1,1,609,
3,h,480000,PI,Douglas,06-08-2016,13.3,3020,3,1,2,546,99
2,h,435000,S,Douglas,06-08-2016,13.3,3020,2,1,4,343,81
3,h,607000,S,Douglas,07-05-2016,13.3,3020,3,1,2,575,
3,h,600000,S,Douglas,07-05-2016,13.3,3020,3,1,3,634,
2,h,560000,S,Barry,07-05-2016,13.3,3020,2,1,1,615,106
4,h,626800,S,Douglas,07-11-2016,13.3,3020,4,1,2,581,130
3,h,670000,S,Douglas,08-10-2016,13.3,3020,3,1,2,532,
3,h,571500,S,Barry,08-10-2016,13.3,3020,3,2,2,528,137
2,u,315000,PI,Douglas,08-10-2016,13.3,3020,2,1,1,14,
3,h,630000,PI,Douglas,10-12-2016,13.3,3020,3,1,4,625,
3,h,685000,S,Barry,10-12-2016,13.3,3020,3,1,3,592,
3,h,690000,S,hockingstuart,10-12-2016,13.3,3020,3,1,3,629,
5,h,605000,S,Barry,10-12-2016,13.3,3020,5,2,2,661,133
3,h,808000,S,Sweeney,10-12-2016,13.3,3020,3,1,2,692,
3,h,790000,S,Purplebricks,11-03-2017,13.3,3020,3,1,2,568,
3,h,600000,VB,Stockdale,12-11-2016,13.3,3020,3,1,2,751,112
3,h,650000,SP,GL,12-11-2016,13.3,3020,3,1,0,598,112
4,h,640000,S,Barry,12-11-2016,13.3,3020,4,1,1,609,
4,h,736000,S,Barry,12-11-2016,13.3,3020,4,1,2,615,133
3,h,605000,SP,Barry,12-11-2016,13.3,3020,3,1,1,617,
3,h,650000,SP,Calder,14-05-2016,13.3,3020,3,1,1,611,
3,h,725000,S,GL,15-10-2016,13.3,3020,3,1,1,668,
2,h,715000,S,Douglas,15-10-2016,13.3,3020,2,1,2,588,
4,h,735000,S,Douglas,16-04-2016,13.3,3020,4,2,5,635,201
3,h,635800,SP,Douglas,16-04-2016,13.3,3020,3,1,1,602,
3,h,432500,S,GL,16-07-2016,13.3,3020,3,1,1,581,
3,h,621000,S,Douglas,17-09-2016,13.3,3020,3,1,1,619,
3,h,580000,SP,Barry,18-03-2017,13.3,3020,3,1,1,0,
3,h,680000,SP,Barry,18-03-2017,13.3,3020,3,1,2,553,105
3,h,700000,S,Barry,18-06-2016,13.3,3020,3,1,2,538,111
3,h,650000,PI,Douglas,19-11-2016,13.3,3020,3,1,2,476,
2,h,1190000,S,YPA,19-11-2016,13.3,3020,2,1,6,968,141
3,h,591000,S,First,22-05-2016,13.3,3020,3,1,2,673,673
3,h,665000,S,Stockdale,22-05-2016,13.3,3020,3,1,2,707,101
3,h,710000,S,GL,22-08-2016,13.3,3020,3,1,1,610,
4,h,705000,S,Douglas,25-02-2017,13.3,3020,4,2,1,570,
3,h,520000,S,Barry,25-02-2017,13.3,3020,3,1,1,535,
3,h,620000,SP,Douglas,26-07-2016,13.3,3020,3,3,2,221,155
3,h,503000,S,Douglas,27-06-2016,13.3,3020,3,1,1,251,90
5,h,1000000,S,Douglas,28-05-2016,13.3,3020,4,2,1,786,295
3,h,650000,VB,GL,28-08-2016,13.3,3020,3,1,1,556,
3,h,871000,S,Douglas,28-08-2016,13.3,3020,3,1,2,694,
3,h,496000,S,Barry,03-09-2016,13.5,3020,3,1,2,780,
3,h,488000,S,Barry,03-12-2016,13.5,3020,3,1,2,538,
3,h,560000,S,Barry,03-12-2016,13.5,3020,3,1,3,582,115
3,h,615000,S,Melbourne,03-12-2016,13.5,3020,3,2,6,667,152
3,t,450000,SP,Douglas,04-06-2016,13.5,3020,3,3,1,344,178
3,h,581000,SP,Jas,07-05-2016,13.5,3020,3,1,4,656,
4,h,625000,S,Bells,07-11-2016,13.5,3020,4,2,2,611,
4,h,645400,S,Barry,07-11-2016,13.5,3020,4,2,3,765,
3,h,680000,S,Douglas,07-11-2016,13.5,3020,3,1,2,726,144
3,h,620000,S,Bells,08-10-2016,13.5,3020,3,1,4,699,125
3,u,545000,S,Barry,10-12-2016,13.5,3020,3,2,1,240,131
5,h,621000,SP,Barry,10-12-2016,13.5,3020,5,2,2,596,176
3,h,515000,S,Barry,10-12-2016,13.5,3020,3,1,1,620,106
4,h,601000,S,Barry,11-03-2017,13.5,3020,4,1,4,520,
3,h,687000,S,Sweeney,12-11-2016,13.5,3020,3,1,1,695,102
3,h,668000,S,Barry,12-11-2016,13.5,3020,3,1,2,697,
3,h,485000,S,hockingstuart,12-11-2016,13.5,3020,3,4,2,482,166
4,h,510000,SP,Barry,13-08-2016,13.5,3020,4,1,1,672,151
3,h,665000,S,Bells,14-05-2016,13.5,3020,3,3,2,699,
3,h,500000,SP,Barry,14-05-2016,13.5,3020,3,1,1,541,133
3,h,825000,S,Barry,15-10-2016,13.5,3020,3,1,0,792,
3,h,480000,PI,Barry,16-04-2016,13.5,3020,3,1,2,696,148
3,h,544500,S,Melbourne,16-04-2016,13.5,3020,4,2,2,696,
4,h,621000,S,Barry,16-07-2016,13.5,3020,3,1,1,700,130
3,h,575000,S,Douglas,17-09-2016,13.5,3020,3,1,2,686,
3,h,650000,SP,Prof.,18-03-2017,13.5,3020,3,1,3,612,
3,h,593000,S,Sweeney,18-03-2017,13.5,3020,3,1,1,534,
3,h,690000,S,Burnham,18-03-2017,13.5,3020,3,1,0,540,121
3,h,625000,S,Bells,18-03-2017,13.5,3020,3,1,2,650,
3,h,660000,S,Douglas,18-03-2017,13.5,3020,3,1,4,700,
3,h,472500,SP,Biggin,18-06-2016,13.5,3020,3,1,1,586,
3,h,547500,S,Douglas,18-06-2016,13.5,3020,3,1,2,603,131
3,h,590000,S,Sweeney,18-06-2016,13.5,3020,3,2,4,697,
1,h,280000,SP,Jas,19-11-2016,13.5,3020,1,1,2,0,45
3,h,555000,S,Barry,22-08-2016,13.5,3020,3,1,1,836,106
3,h,587000,S,Barry,22-08-2016,13.5,3020,3,1,1,694,
3,h,600000,PI,Bells,22-08-2016,13.5,3020,3,2,2,579,156
3,h,622500,S,Douglas,24-09-2016,13.5,3020,3,1,1,534,131
2,u,350000,S,Bells,24-09-2016,13.5,3020,2,1,1,235,80
4,h,657000,S,hockingstuart,25-02-2017,13.5,3020,4,2,4,651,178
3,h,795000,S,Sweeney,25-02-2017,13.5,3020,3,1,2,739,
3,h,682000,S,Barry,26-07-2016,13.5,3020,3,1,1,694,155
3,h,520000,S,Barry,27-06-2016,13.5,3020,3,1,2,691,170
3,h,470000,S,Homes,27-06-2016,13.5,3020,3,1,1,591,103
3,h,586000,S,Barry,27-06-2016,13.5,3020,3,1,1,701,120
3,h,305000,SP,Jellis,27-06-2016,13.5,3020,3,1,2,367,114
4,h,705000,S,Douglas,27-11-2016,13.5,3020,4,2,4,759,198
3,h,486000,S,Barry,27-11-2016,13.5,3020,3,1,2,539,
4,h,645000,VB,Barry,27-11-2016,13.5,3020,4,2,3,616,215
3,h,530000,S,Barry,27-11-2016,13.5,3020,3,1,1,623,
3,h,500000,SP,Barry,27-11-2016,13.5,3020,3,1,2,627,109
3,t,510000,SP,Barry,28-05-2016,13.5,3020,3,2,1,333,141
5,h,715000,S,Douglas,28-08-2016,13.5,3020,4,2,2,654,
3,h,545000,S,Barry,28-08-2016,13.5,3020,3,1,2,512,
3,h,750500,S,Jas,28-08-2016,13.5,3020,3,2,6,805,181
3,h,451000,S,Douglas,30-07-2016,13.5,3020,3,1,6,655,146
4,h,2440000,S,Marshall,03-09-2016,11.2,3127,4,3,2,596,264
3,t,1110000,S,Fletchers,03-09-2016,11.2,3127,4,2,2,401,129
4,h,2128000,S,Fletchers,03-09-2016,11.2,3127,4,3,2,771,312
3,h,2009000,S,Noel,03-09-2016,11.2,3127,3,1,2,843,
5,h,2200000,VB,RT,03-09-2016,11.2,3127,5,3,2,735,235
3,t,1330500,S,Fletchers,03-12-2016,11.2,3127,3,2,2,226,
3,t,1325000,SP,Fletchers,03-12-2016,11.2,3127,3,2,1,302,
3,u,930000,S,Fletchers,04-02-2016,11.2,3127,3,2,2,252,
2,u,640000,VB,Jellis,04-03-2017,11.2,3127,2,1,1,0,76
2,u,745000,S,Jellis,04-03-2017,11.2,3127,2,1,1,161,
3,h,2100000,S,hockingstuart,04-06-2016,11.2,3127,3,2,2,1255,
3,h,1700000,VB,Fletchers,04-06-2016,11.2,3127,3,1,1,763,180
4,h,2500000,VB,Jellis,06-08-2016,11.2,3127,4,2,2,783,256
3,h,1910000,S,Marshall,06-08-2016,11.2,3127,3,2,1,404,
2,h,1018000,S,RT,06-08-2016,11.2,3127,3,1,2,391,15
4,h,2200000,S,Jellis,07-05-2016,11.2,3127,4,2,2,734,272
3,u,736000,S,Barry,07-05-2016,11.2,3127,3,1,2,195,
2,u,770000,S,Fletchers,07-11-2016,11.2,3127,2,1,1,156,
4,h,2345000,S,Marshall,07-11-2016,11.2,3127,4,2,2,798,
4,h,2860000,S,Marshall,07-11-2016,11.2,3127,4,2,2,779,264
4,h,1530000,S,Fletchers,08-10-2016,11.2,3127,4,2,2,486,
4,h,1930000,PI,Ray,08-10-2016,11.2,3127,4,2,2,867,218
4,h,1812500,S,Marshall,08-10-2016,11.2,3127,4,2,2,715,230
2,u,760000,S,Noel,08-10-2016,11.2,3127,2,1,1,681,80
4,h,1300000,VB,Fletchers,10-09-2016,11.2,3127,4,2,2,809,198
3,h,1864000,S,Jellis,10-09-2016,11.2,3127,2,2,1,405,
3,h,2200000,VB,Fletchers,10-09-2016,11.2,3127,3,2,4,816,
3,h,1960000,S,Marshall,10-12-2016,11.2,3127,3,2,2,585,173
2,h,680000,PI,Noel,10-12-2016,11.2,3127,2,1,1,387,
4,h,1455000,S,Jellis,10-12-2016,11.2,3127,4,2,1,494,
5,h,2630000,S,Marshall,10-12-2016,11.2,3127,5,3,2,777,362
3,u,880000,S,Fletchers,11-02-2017,11.2,3127,3,1,2,217,110
5,h,1650000,VB,hockingstuart,12-06-2016,11.2,3127,5,5,2,693,
3,h,1755000,S,Fletchers,12-11-2016,11.2,3127,3,2,2,808,159
4,h,1700000,S,Marshall,12-11-2016,11.2,3127,4,1,1,579,143
2,u,805000,S,hockingstuart,13-08-2016,11.2,3127,2,1,2,297,
5,h,1975000,VB,Marshall,13-08-2016,11.2,3127,5,2,2,641,286
2,u,610000,PI,Marshall,15-10-2016,11.2,3127,2,1,1,102,78
4,h,2003000,S,Jellis,15-10-2016,11.2,3127,4,2,1,383,
2,u,831000,S,Noel,15-10-2016,11.2,3127,2,1,1,982,
5,h,1350000,S,Fletchers,16-04-2016,11.2,3127,3,2,2,677,
2,u,550000,SP,Jellis,16-04-2016,11.2,3127,2,1,1,174,
4,h,1850000,VB,Marshall,16-04-2016,11.2,3127,5,2,2,612,292
4,h,2050000,VB,Jellis,16-04-2016,11.2,3127,3,2,2,949,293
5,h,2100000,PI,Ray,16-07-2016,11.2,3127,5,2,2,1025,277
3,h,1150000,S,Marshall,17-09-2016,11.2,3127,3,2,1,247,145
2,u,823000,S,Fletchers,17-09-2016,11.2,3127,2,1,2,165,
5,h,2100000,VB,Marshall,17-09-2016,11.2,3127,5,4,3,827,
2,t,770500,S,Jellis,17-09-2016,11.2,3127,1,2,1,88,92
4,h,1250000,PI,Jellis,17-09-2016,11.2,3127,3,2,2,457,
2,u,600000,PI,Noel,17-09-2016,11.2,3127,2,1,1,101,105
4,h,2060000,S,Fletchers,18-03-2017,11.2,3127,4,2,2,745,
4,h,1750000,PI,Jellis,18-03-2017,11.2,3127,4,2,3,817,
4,h,1725000,S,Jellis,18-06-2016,11.2,3127,3,2,2,798,
2,u,620000,S,Fletchers,19-11-2016,11.2,3127,2,1,1,96,
2,u,562500,S,Jellis,19-11-2016,11.2,3127,2,1,0,0,
4,h,1850000,S,Nelson,22-05-2016,11.2,3127,3,2,2,632,
4,h,2125000,PI,Marshall,22-05-2016,11.2,3127,4,2,2,702,239
2,u,656000,S,Fletchers,22-05-2016,11.2,3127,1,1,1,951,76
4,h,1650000,S,Fletchers,22-05-2016,11.2,3127,2,1,0,437,
5,h,1518000,S,Fletchers,23-04-2016,11.2,3127,5,2,1,632,231
3,h,1560000,S,hockingstuart,24-09-2016,11.2,3127,0,2,1,335,209
3,h,1185000,S,Ray,25-02-2017,11.2,3127,3,2,2,267,
3,t,865000,S,Noel,25-02-2017,11.2,3127,3,1,1,217,101
3,h,1135000,S,Jellis,25-02-2017,11.2,3127,3,1,2,414,
4,h,2160000,PI,Jellis,25-02-2017,11.2,3127,4,3,4,1064,236
2,u,899000,S,Noel,25-02-2017,11.2,3127,2,1,1,226,
6,h,2000000,VB,Jellis,26-07-2016,11.2,3127,6,3,4,650,
3,h,2300000,S,Fletchers,27-06-2016,11.2,3127,3,2,1,735,219
2,u,520000,S,Woodards,27-06-2016,11.2,3127,2,1,1,0,
5,h,2450000,S,Marshall,27-06-2016,11.2,3127,5,4,2,1076,
2,u,600000,VB,Noel,27-11-2016,11.2,3127,2,1,2,124,80
3,h,2180000,SP,Jellis,27-11-2016,11.2,3127,3,1,2,441,128
4,h,2760000,S,Marshall,27-11-2016,11.2,3127,4,2,4,924,
2,u,813000,S,Fletchers,28-01-2016,11.2,3127,2,1,2,108,
3,h,1205000,S,Fletchers,28-01-2016,11.2,3127,3,1,2,490,
3,h,1251000,S,Woodards,28-05-2016,11.2,3127,4,2,1,536,211
6,h,1650000,PI,Noel,28-05-2016,11.2,3127,4,3,2,713,295
2,h,600000,VB,Jellis,28-05-2016,11.2,3127,2,1,1,163,
4,h,1835000,SP,Jellis,28-05-2016,11.2,3127,4,2,2,619,185
2,u,778500,S,Noel,28-05-2016,11.2,3127,2,1,1,170,78
4,h,1751000,S,Jellis,28-08-2016,11.2,3127,3,1,3,627,
2,u,694000,S,Noel,28-08-2016,11.2,3127,3,1,1,0,
3,h,1150000,S,Ray,03-09-2016,13.8,3107,4,2,2,649,
4,h,1201000,SP,Zahn,03-09-2016,13.8,3107,4,2,2,657,221
4,h,1165000,S,Barry,03-12-2016,13.8,3107,4,2,4,673,170
3,h,1098000,S,Philip,03-12-2016,13.8,3107,3,2,1,649,167
3,h,742500,S,Philip,03-12-2016,13.8,3107,3,1,2,313,128
5,h,1050000,PI,Barry,04-03-2017,13.8,3107,5,3,2,728,
4,h,1257000,S,Barry,04-03-2017,13.8,3107,4,3,2,706,
3,h,1101000,S,Barry,04-06-2016,13.8,3107,3,2,2,643,135
3,u,641000,S,Jellis,04-06-2016,13.8,3107,3,1,2,349,
8,h,1150000,PI,Barry,04-06-2016,13.8,3107,6,4,3,668,
3,h,1200000,S,Jellis,06-08-2016,13.8,3107,3,1,2,730,155
4,h,990000,PI,Barry,06-08-2016,13.8,3107,4,2,2,652,189
4,h,1500000,SP,Jellis,07-05-2016,13.8,3107,4,2,2,420,255
3,h,1290000,S,Barry,07-11-2016,13.8,3107,3,1,2,900,125
4,h,790000,PI,Mason,08-10-2016,13.8,3107,4,2,5,671,180
5,h,950000,PI,Barry,10-09-2016,13.8,3107,5,3,2,700,220
4,h,1421000,S,Barry,10-09-2016,13.8,3107,4,2,2,650,260
3,h,1051000,S,Jellis,10-12-2016,13.8,3107,3,2,1,962,142
3,h,1065000,S,Ray,10-12-2016,13.8,3107,3,1,2,664,
4,h,1120000,PI,Barry,10-12-2016,13.8,3107,4,2,2,636,
5,h,1710000,S,Barry,11-03-2017,13.8,3107,5,2,2,666,355
4,h,1280000,PI,Jellis,12-11-2016,13.8,3107,4,2,2,681,158
5,h,750000,PI,hockingstuart,12-11-2016,13.8,3107,5,3,4,800,335
4,h,1000000,VB,hockingstuart,13-08-2016,13.8,3107,4,3,2,728,164
2,t,678000,S,Barry,15-10-2016,13.8,3107,2,1,1,340,90
3,h,1010000,S,Barry,16-04-2016,13.8,3107,3,2,2,751,175
4,h,1325000,S,Fletchers,17-09-2016,13.8,3107,4,3,2,740,
3,h,1210000,PI,Barry,18-03-2017,13.8,3107,3,1,1,794,134
3,t,766000,S,Barry,18-03-2017,13.8,3107,3,1,1,226,
3,h,982000,S,Barry,18-06-2016,13.8,3107,4,2,2,652,
4,h,945000,PI,Jellis,18-06-2016,13.8,3107,4,2,2,675,181
3,u,725000,S,Barry,18-06-2016,13.8,3107,3,1,1,465,105
4,h,975000,S,Fletchers,19-11-2016,13.8,3107,4,2,2,953,
3,h,1211000,S,Philip,19-11-2016,13.8,3107,3,2,2,875,123
4,h,1100000,PI,Barry,19-11-2016,13.8,3107,4,2,4,654,199
3,h,1155000,S,Barry,22-05-2016,13.8,3107,3,1,1,770,
4,h,920000,PI,Barry,22-08-2016,13.8,3107,4,2,2,678,
3,h,940000,S,Jellis,23-04-2016,13.8,3107,3,1,1,661,
3,h,1053000,S,Ray,24-09-2016,13.8,3107,3,1,1,726,
3,h,1002000,S,Barry,24-09-2016,13.8,3107,3,1,2,799,174
3,u,755000,S,Barry,25-02-2017,13.8,3107,3,1,2,265,
4,h,1209000,S,Barry,26-07-2016,13.8,3107,4,2,2,770,160
5,h,2080000,S,Barry,26-07-2016,13.8,3107,5,4,2,646,360
3,h,1050000,SP,Philip,27-06-2016,13.8,3107,3,1,2,727,
4,h,1118000,S,Philip,27-06-2016,13.8,3107,4,2,2,705,195
4,h,1070000,PI,Jellis,27-06-2016,13.8,3107,4,2,2,637,
4,h,903000,S,Barry,27-06-2016,13.8,3107,4,1,2,618,22
3,h,1220000,SP,Jellis,27-11-2016,13.8,3107,3,1,2,720,133
4,h,1222000,S,Fletchers,27-11-2016,13.8,3107,4,2,4,732,
3,h,2025000,S,Jellis,27-11-2016,13.8,3107,3,1,2,796,
4,h,1650000,PI,Jellis,27-11-2016,13.8,3107,4,2,2,673,280
4,h,1182500,S,Barry,27-11-2016,13.8,3107,4,2,2,650,150
4,h,1020000,S,Barry,27-11-2016,13.8,3107,4,2,2,652,145
3,h,838000,S,Barry,28-05-2016,13.8,3107,3,2,1,467,180
3,h,650000,VB,RT,28-05-2016,13.8,3107,3,1,2,327,120
4,h,870000,PI,Barry,28-05-2016,13.8,3107,4,1,2,826,
3,h,1509000,S,Barry,28-05-2016,13.8,3107,3,2,2,812,158
4,h,1358500,S,Barry,28-08-2016,13.8,3107,4,2,2,742,
3,u,510000,VB,Jellis,03-09-2016,6.5,3071,3,1,1,0,
2,u,470000,S,Jellis,03-12-2016,6.5,3071,2,1,1,0,
2,u,435000,PI,Harcourts,03-12-2016,6.5,3071,2,1,1,1054,
1,u,517500,S,Harcourts,03-12-2016,6.5,3071,1,1,0,0,53
1,u,370000,VB,Jellis,03-12-2016,6.5,3071,1,1,1,0,62
2,t,805000,S,Nelson,04-02-2016,6.5,3071,2,1,2,164,95
4,h,1428888,SP,Miles,04-03-2017,6.5,3071,4,2,1,470,153
2,h,940000,S,Nelson,07-05-2016,6.5,3071,2,1,1,372,110
1,u,270000,PI,Nelson,07-11-2016,6.5,3071,1,1,1,0,33
3,t,865000,PI,Love,07-11-2016,6.5,3071,3,2,2,158,
2,h,700000,PI,McGrath,07-11-2016,6.5,3071,2,1,1,139,
3,t,910000,S,Love,07-11-2016,6.5,3071,3,2,1,0,
3,h,1135000,S,Nelson,08-10-2016,6.5,3071,3,1,1,294,
1,u,260000,VB,Fletchers,10-09-2016,6.5,3071,1,1,1,0,
2,u,505000,SP,McGrath,10-09-2016,6.5,3071,2,1,1,0,
1,u,365000,S,McGrath,10-12-2016,6.5,3071,1,1,1,0,40
3,h,1430000,S,Nelson,11-02-2017,6.5,3071,3,1,3,705,
2,u,525500,S,Nelson,11-02-2017,6.5,3071,2,1,1,724,72
3,h,1210000,PI,Nelson,12-06-2016,6.5,3071,3,2,2,398,
2,h,944000,SP,Barry,12-06-2016,6.5,3071,2,1,1,185,78
2,h,970000,S,Barry,12-06-2016,6.5,3071,2,1,3,491,
3,h,887000,S,Love,12-11-2016,6.5,3071,3,2,2,540,129
1,u,277500,PI,hockingstuart,12-11-2016,6.5,3071,1,1,1,0,
3,h,701000,S,Stockdale,13-08-2016,6.5,3071,3,3,2,273,71
2,h,740000,S,Harcourts,14-05-2016,6.5,3071,3,1,2,467,
2,h,1110000,SP,Barry,14-05-2016,6.5,3071,2,1,0,288,105
4,h,795000,S,Love,14-05-2016,6.5,3071,4,2,1,402,
1,u,332000,SP,Harcourts,14-05-2016,6.5,3071,1,1,1,612,48
3,h,1265000,S,Jellis,15-10-2016,6.5,3071,3,2,2,397,97
2,h,1085000,S,Nelson,15-10-2016,6.5,3071,2,1,2,303,102
3,h,898000,S,hockingstuart,16-04-2016,6.5,3071,3,2,2,210,108
3,h,1235000,S,Jellis,16-04-2016,6.5,3071,3,3,1,288,133
3,t,910500,SP,hockingstuart,16-04-2016,6.5,3071,3,2,2,157,144
3,h,995000,S,Jellis,16-04-2016,6.5,3071,2,1,1,327,96
2,h,760000,S,Nelson,16-04-2016,6.5,3071,2,1,0,0,75
2,u,505000,S,Jellis,16-04-2016,6.5,3071,2,1,0,0,80
3,h,1400000,SP,Jellis,17-09-2016,6.5,3071,2,2,1,417,159
3,h,1200000,S,Nelson,17-09-2016,6.5,3071,3,2,2,430,
3,h,920000,S,Nelson,17-09-2016,6.5,3071,2,1,2,410,
3,h,1110000,S,Nelson,17-09-2016,6.5,3071,3,1,1,562,156
3,h,1200000,VB,Nelson,17-09-2016,6.5,3071,3,2,1,345,345
2,u,560000,S,Nelson,17-09-2016,6.5,3071,2,1,2,0,
2,u,450000,S,McGrath,18-03-2017,6.5,3071,2,1,1,0,52
3,h,1190000,S,McGrath,18-03-2017,6.5,3071,3,1,0,0,
3,h,1020000,S,Nelson,18-03-2017,6.5,3071,3,1,1,366,
3,h,1245000,S,hockingstuart,18-03-2017,6.5,3071,3,1,1,409,
2,u,350000,PI,Brace,18-06-2016,6.5,3071,2,1,1,0,
2,u,571750,SP,hockingstuart,18-06-2016,6.5,3071,2,1,1,0,
2,h,874000,S,Love,19-11-2016,6.5,3071,2,1,2,333,2
3,h,1427000,S,Nelson,19-11-2016,6.5,3071,3,1,1,275,127
1,u,295000,S,LITTLE,19-11-2016,6.5,3071,1,1,1,0,
1,u,383000,S,Love,19-11-2016,6.5,3071,1,1,1,0,44
2,h,1164000,S,Jellis,19-11-2016,6.5,3071,2,2,0,206,
1,u,315000,S,Harcourts,19-11-2016,6.5,3071,1,1,1,0,
1,u,245000,VB,Love,22-05-2016,6.5,3071,1,1,1,0,
